,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
86,US,38336583,R2Z3ACRVRSCGYS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,SUPER DEAL,Arrived the day my guests did.  We inflated it immediately and for the duration of their stay (5 nights) it stayed firm and comfortable.  The 2 who slept on it said it was more comfortable than their bed at home.  The extra height made a big difference too.  Very easy to inflate and easy to deflate and fold into carrying case.  I've had other airbeds and none can compare in quality or price to this one.,8/15/2015
87,US,14326817,RQBU4GBP75KVM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Need to re-inflate every morning.,"I had to re-inflate the bed every morning for 10 days whether anyone slept on it or not. It wasn't a matter of wanting the mattress to be more firm; it was noticeably sagging in the morning. The mattress was returned for a refund on the 11th day.<br /><br />From reading the other reviews, it seems the the quality of an individual unit is completely random.",8/15/2015
88,US,21717820,R1SIYIG310NWPX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Comfy Bed,"This thing is so deep it is like sleeping on your bed at home. Very comfortable because there is no way your behind is going to be dragging the ground. The pump works like a charm. First time I used it was with a portable pump. (No electricity available) Just plugged in the correct adapter and about eight minutes later....instabed. Sweet. Then I have also used it a home. Just plug in and same thing instabed, But.....if you reverse the air when you want to empty it out the pump will also expel all the air.  Only reason I gave it four stars is because it is rather bulky. But really when your after camping comfort or comfort for guests a little in convenience is negligible.",8/15/2015
89,US,32799089,R13I64RSWJBS6Q,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,"good, perfect",8/14/2015
90,US,16569654,R1SNG8V5W5IGVR,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,This was a waste of money,This was a waste of money.  It had a leak small enough that it took 3 or 4 hours to mostly deflate the mattress making it impossible to sleep on through the night.  It was not overinflated on its first use.,8/14/2015
91,US,16502353,ROZC93ZI2AZU4,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Four Stars,sinks in the middle,8/14/2015
92,US,43722359,R3LS7B0UVLS2WR,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,The price of the airbed was awesome and the quality is great,The price of the airbed was awesome and the quality is great.  I would not hesitate to purchase this airbed again.  Loved using it for camping.,8/14/2015
93,US,45653768,R1547F1EV1XWOD,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,N,A Total waste of money,"This air mattress was good for about one nights sleep for someone who weighed less than 120 lbs.  Having had experience with air mattresses over a lifetime and knowing how to care for them and use them so that they are not damaged, I expected much more from this purchase, which at the time was about $50.00 more than the going price now.  A guest slept on it, it was very carefully rolled up and put away and the next time the guest came to visit it was carefully unrolled and inflated.  It did not hold air enough to sleep on.  Of course it was past 90 days the second time it was used so the warranty is no longer good.  This just seems the way all things are anymore.  Nobody makes a decent product for a reasonable price.  I would not recommend this product to anyone.",8/13/2015
94,US,185234,R1DN0KYTW2O3J0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Five Stars,"So far, no problems, the air is still holding up. Will update if anything comes up  Update after six months: got one of the seems ripped and the is bulged now. Also it has deformed a bit like a boat, I got back pain and had to deflate and buy &#34;actual bed&#34;",8/13/2015
95,US,10866574,R3Q2TAVRGWADFR,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,it is ok,it is ok. It lost air after one day of use,8/13/2015
96,US,44175510,R2NZB0PUCK9B9J,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Three Stars,Issue with one tube over inflating,8/13/2015
97,US,766458,R5LGNB21QVGA3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Three Stars,Thanks,8/13/2015
98,US,832858,RU6HZQAMOM423,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,One Star,Worst item I've purchased from Amazon.,8/13/2015
99,US,20576448,R1MVQY8J1ZPYA8,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,"so comfortable, used for myself and guests","so comfortable, used for myself and guests",8/12/2015
100,US,159474,R2NDVLSK4ODF2D,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Can't beat the price,Awesome bed awesome price,8/12/2015
101,US,9423213,R1C7KQ5C443KSS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,0,2,N,Y,This is so wrong for my child not to have her right size bed like I ordered and paid for,I ordered a 22' height air mattress to be delivered in two days to get it and it's not 22'. I've already unwrapped and blown up bed so my daughter can have somewhere to sleep. How can we fix this problem since I am a loyal customer and have never had any problems before. This is so wrong for my child not to have her right size bed like I ordered and paid for!!!!,8/12/2015
102,US,42650733,R3RM8O0E7OEXM4,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,"Great height, VERY comfortable","Great height, VERY comfortable. The instructions stated the vinyl would need to stretch out initially, requiring added inflation. This is true, though after 2 nights it started holding air perfectly. I rated it only 4 stars because I haven't used it more than once, and the second/third use is a good indicator of holding air. So far, I am VERY HAPPY!! Thank you!",8/12/2015
103,US,48499970,RO1DIOES32U84,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Great purchase would recommend it,8/12/2015
104,US,1079847,R1NDJ52YJQKE9O,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,2,2,N,Y,HORRIBLE QUALITY,Exactly 2 months after purchase (July 30th) the first and second chamber popped .as of today two more have popped and its impossible to sleep on I am highly upset and won't be purchasing anymore intex products ever again. I had this same issue about 2 years ago with an intex bed I bought from Walmart for 70 bucks the chambers bursted within weeks across the entire bed. I am done with intex and if amazon values their costumers they should be done with them as well.,8/12/2015
105,US,18157317,R3CWCRLYJXNE3G,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Great. Fast shipping.,8/11/2015
106,US,14132723,R2PFIN2A58CSS,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,N,Best $50 ever spent,"I bought the queen airbed during a move when I had a choice between the floor, or the floor with a few pillows and  a rug.  It was the best $50 I ever spent.  I slept on it very comfortably (better than many hotel beds!) for three weeks.  I was sad when it was taken during the move when I had left it in an open garage.  I hope the perpetrator needed it more than I did at that point--I know whoever it was had a comfortable few nights.  I would buy one again in a New York Second again just to keep in the car for emergencies and for overnight guests.",8/10/2015
107,US,20801250,RNQ5G15SZSFU5,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,BNR Discounts,As always excellent products,8/10/2015
108,US,32975296,R384K2Q2BYY8K8,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great product,Love the built in pump!,8/10/2015
109,US,49023451,R368YU05U26M6F,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Good product / better value.,This is a good air mattress.  It inflates in 3-4 minutes and you can adjust the firmness easily.  It's great for sleepovers and just having an extra bed if we need one.  It folds up into the size of a large shopping bag so it doesn't take much room to store.,8/10/2015
110,US,43936355,R3GWKK7LCKKLW3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Try a different brand,I used this 3 times and it already has a slow leak!,8/9/2015
111,US,182190,RCNRKQ1X16MQH,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,I had a very bad experience with this air mattress,I had a very bad experience with this air mattress..I just got a new apartment and I open it about a week ago and since day one it's had a slow leak and it won't stay inflamed for longer than 2 hours at the most..So I have to keep pumping it up all day..I'm not sure if it comes with some type of warrantee but if so can somebody please let me know..,8/9/2015
112,US,44358603,R1QP26VKU2FF6S,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Feels like a regular bed,"loved it , very easy to blow up and put away",8/9/2015
113,US,47199249,R3JXEE71MIMWI1,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,5,5,N,Y,Sags in the middle,"This mattress is OK for short-term use. However, it sags in the middle and bulges out to the sides. I keep adding air to it, so it's plenty firm. But no matter how much air I put in, the sag doesn't go away. The sides bulge out a little more but the top does not get flat.",8/9/2015
114,US,19204721,R2DRPUOT5ECZPU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Four Stars,Great for guests and very comfy to sleep on.,8/9/2015
115,US,43861541,R3KUZC6PXCNY2M,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Two Stars,leaks air have to constantly refill with air everyday..one side is raised so high its looks like its ready to explode any second now,8/8/2015
116,US,2245385,R353B5TXH98QX8,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,"Excellent, no complaints",8/8/2015
117,US,24821923,R2BKSY7W3B8YDL,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Perfect for travel,"Just used it on vacation, inflates fast and deflates fast.  Perfect for travel, and when your done, it actually fits back in the carry bag.",8/8/2015
118,US,20547577,R2CBQS17TO8J03,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Awesome purchase! Quick delivery!,8/8/2015
119,US,1733342,R1LNBZQNX4L2JY,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,"I love this bed, nice and comfortable",8/8/2015
120,US,12738597,R3UHJ84828VOVK,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,N,... an air mattress advertised as being made from the best material and seamed with high quality manufacturing last,How long should an air mattress advertised as being made from the best material and seamed with high quality manufacturing last??  Well approx 8 months!!  Mine just blew a seam and now it's just a high quality worthless piece of junk.  I have photos but it seems from other reviews that I'm not the only one.  Granted I do use mine every day since I travel for work and it's easier to travel with an air mattress than a full size bed mattress.<br /><br />It is a queen size and the middle seam blew so at least I have a small portion on both sides so I still have a place to sleep until I order a new one.....it won't be this one or from this mfr!!,8/8/2015
121,US,38491151,RWE9DRF3TFISC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Great bed for a fantastic price,8/7/2015
122,US,33826776,R3TSQ0334DCANW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,It's very comfortable as far as air beds go,"I have owned this bed several years and it still hasn't failed me.  Blows up quickly with the built-in pump, and rolls and stores just as quick.  It's very comfortable as far as air beds go, and sleeping on it for a few days causes no problems.  However, I have had to go a few times sleeping on it for more than a month while going through a move, and it starts to wear thin in the comfort area after several weeks.  I think that has to do more with the nature of air beds rather than this model.  If you're looking for an air bed, this one is a good buy.",8/6/2015
123,US,27483259,RP7EGAJ2FZM2H,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Five Stars,Love it.,8/6/2015
124,US,13910361,R1GAWA911OAK1S,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,One Star,This inflated but never held the air overnight. Returned it,8/6/2015
125,US,5214413,R2WXL2H4UNC1U,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,I love the airmattress,I love the airmattress. It hardly deflated when we used it. It is so easy to set up and take down. It was also comfortable! I'm very satisfied with my purchase,8/6/2015
126,US,13925334,RT5PZ4BJI7RB8,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Great until the seam split!,"It is a comfortable mattress that inflates quickly and is comfortable. It is tall enough that you don't feel like you are sleeping on the floor, which is nice.<br /><br />Unfortunately, it developed a slow leak the 4th time we used it and a 2 inch split on one of the seams when we tried to use it a 5th time.",8/6/2015
